ID1,ID2,friends_count,link_orient,link_type
155954884,15365973,,0,in_community
155954884,16108331,,0,in_community
155954884,16454666,,0,in_community
155954884,16466790,,0,in_community
155954884,17961757,,0,in_community
155954884,20954938,,0,in_community
155954884,21027276,,0,in_community
155954884,22942343,,0,in_community
155954884,23011335,,0,in_community
155954884,23380660,,0,in_community
155954884,23637723,,0,in_community
155954884,23657347,,0,in_community
155954884,23684028,,0,in_community
155954884,23727386,,0,in_community
155954884,24086381,,0,in_community
155954884,25205856,,0,in_community
155954884,26453224,,0,in_community
155954884,26574008,,0,in_community
155954884,27098092,,0,in_community
155954884,27480429,,0,in_community
155954884,27513159,,0,in_community
155954884,27857973,,0,in_community
155954884,28305259,,0,in_community
155954884,28510619,,0,in_community
155954884,28566104,,0,in_community
155954884,28569125,,0,in_community
155954884,29302425,,0,in_community
155954884,29354345,,0,in_community
155954884,29461256,,0,in_community
155954884,29690457,,0,in_community
155954884,29917672,,0,in_community
155954884,29995722,,0,in_community
155954884,30092858,,0,in_community
155954884,30278577,,0,in_community
155954884,30291385,,0,in_community
155954884,30328106,,0,in_community
155954884,30384232,,0,in_community
155954884,30523989,,0,in_community
155954884,30558759,,0,in_community
155954884,31393501,,0,in_community
155954884,31431890,,0,in_community
155954884,31513532,,0,in_community
155954884,31545597,,0,in_community
155954884,31623750,,0,in_community
155954884,31709664,,0,in_community
155954884,31920990,,0,in_community
155954884,31935454,,0,in_community
155954884,32140813,,0,in_community
155954884,32342123,,0,in_community
155954884,32376169,,0,in_community
155954884,32643806,,0,in_community
155954884,33322946,,0,in_community
155954884,33414947,,0,in_community
155954884,33874468,,0,in_community
155954884,33940671,,0,in_community
155954884,34344206,,0,in_community
155954884,34451036,,0,in_community
155954884,34503535,,0,in_community
155954884,34504177,,0,in_community
155954884,34572180,,0,in_community
155954884,34737049,,0,in_community
155954884,34929755,,0,in_community
155954884,35157161,,0,in_community
155954884,35486596,,0,in_community
155954884,36068054,,0,in_community
155954884,36775085,,0,in_community
155954884,36868476,,0,in_community
155954884,37068737,,0,in_community
155954884,37773477,,0,in_community
155954884,37887819,,0,in_community
155954884,37948240,,0,in_community
155954884,38131910,,0,in_community
155954884,38520510,,0,in_community
155954884,38614017,,0,in_community
155954884,39321576,,0,in_community
155954884,39321595,,0,in_community
155954884,39377647,,0,in_community
155954884,39830937,,0,in_community
155954884,39851036,,0,in_community
155954884,39966877,,0,in_community
155954884,40167434,,0,in_community
155954884,40295537,,0,in_community
155954884,40710398,,0,in_community
155954884,40886007,,0,in_community
155954884,41057556,,0,in_community
155954884,41437811,,0,in_community
155954884,41554252,,0,in_community
155954884,41783644,,0,in_community
155954884,42145044,,0,in_community
155954884,42496831,,0,in_community
155954884,43010524,,0,in_community
155954884,43706510,,0,in_community
155954884,44759043,,0,in_community
155954884,45023794,,0,in_community
155954884,45231426,,0,in_community
155954884,45788933,,0,in_community
155954884,46391053,,0,in_community
155954884,46758722,,0,in_community
155954884,47597391,,0,in_community
155954884,48413872,,0,in_community
155954884,48594819,,0,in_community
155954884,48627112,,0,in_community
155954884,48717967,,0,in_community
155954884,48722056,,0,in_community
155954884,49336104,,0,in_community
155954884,49388164,,0,in_community
155954884,50348171,,0,in_community
155954884,50672007,,0,in_community
155954884,50990941,,0,in_community
155954884,51126445,,0,in_community
155954884,51194172,,0,in_community
155954884,53530897,,0,in_community
155954884,53702855,,0,in_community
155954884,54335419,,0,in_community
155954884,54530371,,0,in_community
155954884,54743652,,0,in_community
155954884,56288642,,0,in_community
155954884,56711978,,0,in_community
155954884,57008537,,0,in_community
155954884,57354358,,0,in_community
155954884,57409266,,0,in_community
155954884,57678561,,0,in_community
155954884,58157836,,0,in_community
155954884,58313756,,0,in_community
155954884,58925368,,0,in_community
155954884,59208488,,0,in_community
155954884,60106977,,0,in_community
155954884,60114472,,0,in_community
155954884,61231705,,0,in_community
155954884,61358506,,0,in_community
155954884,62285932,,0,in_community
155954884,62397617,,0,in_community
155954884,62504649,,0,in_community
155954884,62636581,,0,in_community
155954884,62655504,,0,in_community
155954884,63731512,,0,in_community
155954884,63827801,,0,in_community
155954884,64367994,,0,in_community
155954884,64952366,,0,in_community
155954884,65498402,,0,in_community
155954884,65652356,,0,in_community
155954884,65937233,,0,in_community
155954884,66036248,,0,in_community
155954884,66669811,,0,in_community
155954884,67044748,,0,in_community
155954884,67137964,,0,in_community
155954884,67845382,,0,in_community
155954884,67977655,,0,in_community
155954884,68236252,,0,in_community
155954884,68805715,,0,in_community
155954884,69524921,,0,in_community
155954884,69544687,,0,in_community
155954884,69671264,,0,in_community
155954884,69774693,,0,in_community
155954884,71630588,,0,in_community
155954884,71687195,,0,in_community
155954884,71695567,,0,in_community
155954884,72106173,,0,in_community
155954884,72558127,,0,in_community
155954884,73272949,,0,in_community
155954884,73463685,,0,in_community
155954884,73472914,,0,in_community
155954884,73578363,,0,in_community
155954884,74289480,,0,in_community
155954884,74729668,,0,in_community
155954884,75707210,,0,in_community
155954884,76479892,,0,in_community
155954884,76507013,,0,in_community
155954884,76623756,,0,in_community
155954884,76746437,,0,in_community
155954884,76965619,,0,in_community
155954884,77947518,,0,in_community
155954884,77970644,,0,in_community
155954884,78063647,,0,in_community
155954884,79544907,,0,in_community
155954884,81286083,,0,in_community
155954884,81540170,,0,in_community
155954884,82657076,,0,in_community
155954884,84221627,,0,in_community
155954884,85233853,,0,in_community
155954884,85934227,,0,in_community
155954884,87389803,,0,in_community
155954884,87656641,,0,in_community
155954884,88511767,,0,in_community
155954884,88651731,,0,in_community
155954884,89129681,,0,in_community
155954884,89928414,,0,in_community
155954884,91161484,,0,in_community
155954884,91635298,,0,in_community
155954884,91635769,,0,in_community
155954884,92964139,,0,in_community
155954884,93180780,,0,in_community
155954884,94208167,,0,in_community
155954884,94843310,,0,in_community
155954884,97015440,,0,in_community
155954884,97840960,,0,in_community
155954884,98006063,,0,in_community
155954884,99446614,,0,in_community
155954884,99845328,,0,in_community
155954884,99954096,,0,in_community
155954884,101111142,,0,in_community
155954884,101377680,,0,in_community
155954884,101401916,,0,in_community
155954884,102086985,,0,in_community
155954884,102369757,,0,in_community
155954884,103428411,,0,in_community
155954884,103431174,,0,in_community
155954884,104687211,,0,in_community
155954884,106281210,,0,in_community
155954884,106451712,,0,in_community
155954884,107770329,,0,in_community
155954884,107855742,,0,in_community
155954884,109232148,,0,in_community
155954884,109616061,,0,in_community
155954884,110913828,,0,in_community
155954884,111162777,,0,in_community
155954884,111591829,,0,in_community
155954884,112471863,,0,in_community
155954884,113070711,,0,in_community
155954884,113710324,,0,in_community
155954884,113994911,,0,in_community
155954884,114540482,,0,in_community
155954884,115061412,,0,in_community
155954884,115374756,,0,in_community
155954884,115746948,,0,in_community
155954884,116183351,,0,in_community
155954884,117507132,,0,in_community
155954884,117972660,,0,in_community
155954884,118488398,,0,in_community
155954884,119303392,,0,in_community
155954884,119433327,,0,in_community
155954884,120568493,,0,in_community
155954884,121258913,,0,in_community
155954884,123851409,,0,in_community
155954884,126246699,,0,in_community
155954884,127805917,,0,in_community
155954884,127850158,,0,in_community
155954884,127924894,,0,in_community
155954884,128176420,,0,in_community
155954884,128924080,,0,in_community
155954884,128947517,,0,in_community
155954884,128992555,,0,in_community
155954884,130048694,,0,in_community
155954884,130311951,,0,in_community
155954884,131489096,,0,in_community
155954884,131597813,,0,in_community
155954884,134370248,,0,in_community
155954884,135194347,,0,in_community
155954884,135290875,,0,in_community
155954884,135731379,,0,in_community
155954884,135956994,,0,in_community
155954884,137571091,,0,in_community
155954884,139105204,,0,in_community
155954884,139203266,,0,in_community
155954884,139544635,,0,in_community
155954884,140068955,,0,in_community
155954884,141295355,,0,in_community
155954884,141655650,,0,in_community
155954884,141691138,,0,in_community
155954884,141944029,,0,in_community
155954884,142428607,,0,in_community
155954884,142532410,,0,in_community
155954884,142649048,,0,in_community
155954884,142838752,,0,in_community
155954884,142843054,,0,in_community
155954884,145422730,,0,in_community
155954884,146956790,,0,in_community
155954884,148975449,,0,in_community
155954884,149984423,,0,in_community
155954884,150598112,,0,in_community
155954884,151311088,,0,in_community
155954884,153003794,,0,in_community
155954884,153088678,,0,in_community
155954884,153324551,,0,in_community
155954884,154534705,,0,in_community
155954884,154631231,,0,in_community
155954884,157572003,,0,in_community
155954884,159437367,,0,in_community
155954884,159853425,,0,in_community
155954884,161516291,,0,in_community
155954884,165340695,,0,in_community
155954884,165377067,,0,in_community
155954884,165542760,,0,in_community
155954884,166301550,,0,in_community
155954884,167479002,,0,in_community
155954884,167695467,,0,in_community
155954884,167706731,,0,in_community
155954884,167856210,,0,in_community
155954884,168138197,,0,in_community
155954884,169320262,,0,in_community
155954884,169661620,,0,in_community
155954884,171221040,,0,in_community
155954884,203861508,29,3,mutual_friends
178188278,203861508,23,3,mutual_friends
178188278,155954884,,1,photo_like
178188278,155954884,,1,photo_like
178188278,155954884,,1,photo_like
178188278,235585681,,1,photo_like
178188278,59147043,,1,photo_like
178188278,66572345,,1,photo_like
178188278,239585854,,1,photo_like
178188278,50208185,,1,photo_like
178188278,50208185,,1,photo_like
178188278,81961974,,1,photo_like
178188278,91549183,,1,photo_like
178188278,155954884,,1,photo_like
178188278,49378526,,1,photo_like
178188278,50208185,,1,photo_like
178188278,51260604,,1,photo_like
178188278,71492661,,1,photo_like
178188278,71854909,,1,photo_like
178188278,81961974,,1,photo_like
178188278,91549183,,1,photo_like
178188278,112681823,,1,photo_like
178188278,186213288,,1,photo_like
178188278,223859716,,1,photo_like
178188278,239585854,,1,photo_like
178188278,424251100,,1,photo_like
178188278,49378526,,1,photo_like
178188278,50208185,,1,photo_like
178188278,51260604,,1,photo_like
178188278,66572345,,1,photo_like
178188278,81961974,,1,photo_like
178188278,91549183,,1,photo_like
178188278,112681823,,1,photo_like
178188278,223859716,,1,photo_like
178188278,235585681,,1,photo_like
178188278,71854909,,1,photo_like
178188278,71854909,,1,photo_like
178188278,112681823,,1,photo_like
178188278,59147043,,1,photo_like
178188278,66572345,,1,photo_like
178188278,239585854,,1,photo_like
178188278,20753458,,0,in_community
178188278,20845272,,0,in_community
178188278,25153764,,0,in_community
178188278,25205856,,0,in_community
178188278,26030283,,0,in_community
178188278,26669118,,0,in_community
178188278,27895931,,0,in_community
178188278,30770434,,0,in_community
178188278,34305040,,0,in_community
178188278,34351491,,0,in_community
178188278,34384434,,0,in_community
178188278,35156696,,0,in_community
178188278,37119411,,0,in_community
178188278,37613168,,0,in_community
178188278,38584026,,0,in_community
178188278,39410028,,0,in_community
178188278,39728801,,0,in_community
178188278,41267923,,0,in_community
178188278,42763042,,0,in_community
178188278,42968101,,0,in_community
178188278,43215063,,0,in_community
178188278,43335937,,0,in_community
178188278,51211972,,0,in_community
178188278,52537634,,0,in_community
178188278,54799401,,0,in_community
178188278,63442801,,0,in_community
178188278,67339983,,0,in_community
178188278,68319550,,0,in_community
178188278,86700414,,0,in_community
178188278,88511767,,0,in_community
178188278,96050194,,0,in_community
178188278,101982925,,0,in_community
178188278,109198561,,0,in_community
178188278,110857420,,0,in_community
178188278,111581282,,0,in_community
178188278,112211940,,0,in_community
178188278,120997136,,0,in_community
178188278,130515799,,0,in_community
178188278,133995079,,0,in_community
178188278,135565283,,0,in_community
178188278,135951495,,0,in_community
178188278,136119979,,0,in_community
178188278,138638111,,0,in_community
178188278,139105204,,0,in_community
178188278,141103978,,0,in_community
178188278,143031608,,0,in_community
178188278,144260965,,0,in_community
178188278,145206328,,0,in_community
178188278,146092953,,0,in_community
178188278,147025751,,0,in_community
178188278,147720339,,0,in_community
178188278,149126828,,0,in_community
178188278,151324538,,0,in_community
178188278,156197485,,0,in_community
178188278,159071189,,0,in_community
178188278,162260077,,0,in_community
178188278,166494987,,0,in_community
178188278,166517957,,0,in_community
178188278,166621071,,0,in_community
178188278,168137019,,0,in_community
178188278,203861508,23,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,203861508,3,3,mutual_friends
211805287,100609777,,1,photo_like
211805287,100609777,,1,photo_like
211805287,100609777,,1,photo_like
211805287,100609777,,1,photo_like
211805287,100609777,,1,photo_like
211805287,239562650,,1,photo_like
211805287,100609777,,1,photo_like
211805287,239562650,,1,photo_like
211805287,100609777,,1,photo_like
211805287,239562650,,1,photo_like
211805287,100609777,,1,photo_like
211805287,239562650,,1,photo_like
211805287,100609777,,1,photo_like
211805287,239562650,,1,photo_like
211805287,100609777,,1,photo_like
211805287,239562650,,1,photo_like
211805287,191334915,,1,wall_like
211805287,100609777,,1,photo_like
211805287,345195838,,1,photo_like
211805287,100609777,,1,photo_like
211805287,144208680,,1,photo_like
211805287,239562650,,1,photo_like
211805287,345195838,,1,photo_like
211805287,460389,,0,in_community
211805287,8412275,,0,in_community
211805287,13684782,,0,in_community
211805287,14872998,,0,in_community
211805287,21541783,,0,in_community
211805287,22669267,,0,in_community
211805287,23308460,,0,in_community
211805287,23486067,,0,in_community
211805287,23863253,,0,in_community
211805287,24092182,,0,in_community
211805287,24299135,,0,in_community
211805287,24390680,,0,in_community
211805287,24472448,,0,in_community
211805287,25554967,,0,in_community
211805287,26179938,,0,in_community
211805287,26217154,,0,in_community
211805287,26610299,,0,in_community
211805287,27027721,,0,in_community
211805287,27895931,,0,in_community
211805287,28293246,,0,in_community
211805287,28458350,,0,in_community
211805287,28463110,,0,in_community
211805287,28627911,,0,in_community
211805287,29559271,,0,in_community
211805287,29614963,,0,in_community
211805287,31480508,,0,in_community
211805287,31485192,,0,in_community
211805287,31547740,,0,in_community
211805287,31836774,,0,in_community
211805287,32015300,,0,in_community
211805287,32535747,,0,in_community
211805287,32651025,,0,in_community
211805287,33073882,,0,in_community
211805287,33222843,,0,in_community
211805287,33338722,,0,in_community
211805287,33376541,,0,in_community
211805287,33788217,,0,in_community
211805287,33850608,,0,in_community
211805287,33924519,,0,in_community
211805287,34019713,,0,in_community
211805287,34089509,,0,in_community
211805287,34361759,,0,in_community
211805287,34491673,,0,in_community
211805287,35061290,,0,in_community
211805287,35319314,,0,in_community
211805287,35555977,,0,in_community
211805287,36166439,,0,in_community
211805287,36326284,,0,in_community
211805287,37466869,,0,in_community
211805287,38464431,,0,in_community
211805287,39410028,,0,in_community
211805287,39456495,,0,in_community
211805287,39675367,,0,in_community
211805287,40567146,,0,in_community
211805287,40800148,,0,in_community
211805287,41811107,,0,in_community
211805287,42134719,,0,in_community
211805287,42574198,,0,in_community
211805287,43776215,,0,in_community
211805287,44412943,,0,in_community
211805287,44640732,,0,in_community
211805287,44655165,,0,in_community
211805287,44781847,,0,in_community
211805287,44786979,,0,in_community
211805287,45023794,,0,in_community
211805287,45571312,,0,in_community
211805287,45608667,,0,in_community
211805287,45739071,,0,in_community
211805287,46175849,,0,in_community
211805287,46232553,,0,in_community
211805287,46987089,,0,in_community
211805287,47949197,,0,in_community
211805287,49468741,,0,in_community
211805287,49603755,,0,in_community
211805287,50185913,,0,in_community
211805287,50291394,,0,in_community
211805287,50757669,,0,in_community
211805287,52537634,,0,in_community
211805287,52833601,,0,in_community
211805287,52855905,,0,in_community
211805287,53261322,,0,in_community
211805287,54809759,,0,in_community
211805287,55156099,,0,in_community
211805287,55432580,,0,in_community
211805287,55623462,,0,in_community
211805287,55859332,,0,in_community
211805287,56048543,,0,in_community
211805287,56106344,,0,in_community
211805287,56171841,,0,in_community
211805287,57239347,,0,in_community
211805287,57876954,,0,in_community
211805287,58170807,,0,in_community
211805287,58306490,,0,in_community
211805287,59345819,,0,in_community
211805287,60801114,,0,in_community
211805287,62018337,,0,in_community
211805287,62579072,,0,in_community
211805287,63827801,,0,in_community
211805287,64151692,,0,in_community
211805287,64309570,,0,in_community
211805287,64534716,,0,in_community
211805287,64554902,,0,in_community
211805287,64861119,,0,in_community
211805287,65662695,,0,in_community
211805287,65824359,,0,in_community
211805287,65912323,,0,in_community
211805287,66678575,,0,in_community
211805287,66814271,,0,in_community
211805287,67988687,,0,in_community
211805287,68083841,,0,in_community
211805287,68114884,,0,in_community
211805287,68319550,,0,in_community
211805287,69347719,,0,in_community
211805287,70744543,,0,in_community
211805287,71194689,,0,in_community
211805287,71729358,,0,in_community
211805287,71897480,,0,in_community
211805287,72918254,,0,in_community
211805287,73247559,,0,in_community
211805287,74471961,,0,in_community
211805287,75121396,,0,in_community
211805287,75185464,,0,in_community
211805287,75855936,,0,in_community
211805287,76340324,,0,in_community
211805287,76660217,,0,in_community
211805287,77843142,,0,in_community
211805287,77963997,,0,in_community
211805287,78791198,,0,in_community
211805287,79096458,,0,in_community
211805287,80044744,,0,in_community
211805287,80260851,,0,in_community
211805287,80982654,,0,in_community
211805287,83111951,,0,in_community
211805287,83957971,,0,in_community
211805287,86554234,,0,in_community
211805287,87368336,,0,in_community
211805287,91870603,,0,in_community
211805287,91928794,,0,in_community
211805287,92897199,,0,in_community
211805287,93235875,,0,in_community
211805287,94388990,,0,in_community
211805287,94532590,,0,in_community
211805287,97385648,,0,in_community
211805287,97630666,,0,in_community
211805287,97759957,,0,in_community
211805287,98075100,,0,in_community
211805287,98670564,,0,in_community
211805287,99464023,,0,in_community
211805287,99750523,,0,in_community
211805287,100437495,,0,in_community
211805287,101209760,,0,in_community
211805287,101635440,,0,in_community
211805287,101743645,,0,in_community
211805287,102188572,,0,in_community
211805287,102585210,,0,in_community
211805287,102812901,,0,in_community
211805287,102814920,,0,in_community
211805287,103083994,,0,in_community
211805287,103153295,,0,in_community
211805287,105829519,,0,in_community
211805287,105999460,,0,in_community
211805287,106353010,,0,in_community
211805287,106418011,,0,in_community
211805287,107140799,,0,in_community
211805287,108370333,,0,in_community
211805287,113036942,,0,in_community
211805287,113538913,,0,in_community
211805287,113701085,,0,in_community
211805287,115902427,,0,in_community
211805287,116739007,,0,in_community
211805287,117065345,,0,in_community
211805287,117098564,,0,in_community
211805287,117718010,,0,in_community
211805287,119377097,,0,in_community
211805287,119610816,,0,in_community
211805287,122552118,,0,in_community
211805287,123018013,,0,in_community
211805287,123104346,,0,in_community
211805287,123254386,,0,in_community
211805287,124717280,,0,in_community
211805287,124856550,,0,in_community
211805287,125942030,,0,in_community
211805287,126948455,,0,in_community
211805287,127698312,,0,in_community
211805287,128338223,,0,in_community
211805287,129121756,,0,in_community
211805287,129585358,,0,in_community
211805287,129632824,,0,in_community
211805287,131382340,,0,in_community
211805287,131496797,,0,in_community
211805287,131803965,,0,in_community
211805287,132985412,,0,in_community
211805287,132990808,,0,in_community
211805287,133180305,,0,in_community
211805287,133479580,,0,in_community
211805287,133777217,,0,in_community
211805287,134831678,,0,in_community
211805287,134984104,,0,in_community
211805287,135057533,,0,in_community
211805287,135559330,,0,in_community
211805287,136038008,,0,in_community
211805287,136683680,,0,in_community
211805287,136798187,,0,in_community
211805287,137170810,,0,in_community
211805287,138216263,,0,in_community
211805287,138581899,,0,in_community
211805287,138871416,,0,in_community
211805287,138880200,,0,in_community
211805287,139136716,,0,in_community
211805287,139496655,,0,in_community
211805287,140178223,,0,in_community
211805287,140511483,,0,in_community
211805287,140692000,,0,in_community
211805287,142380481,,0,in_community
211805287,142918020,,0,in_community
211805287,143161688,,0,in_community
211805287,143177265,,0,in_community
211805287,143246283,,0,in_community
211805287,144039766,,0,in_community
211805287,144181306,,0,in_community
211805287,144260965,,0,in_community
211805287,145070272,,0,in_community
211805287,145206328,,0,in_community
211805287,145837755,,0,in_community
211805287,146092953,,0,in_community
211805287,146125149,,0,in_community
211805287,146864619,,0,in_community
211805287,147325343,,0,in_community
211805287,147381199,,0,in_community
211805287,147397957,,0,in_community
211805287,147761539,,0,in_community
211805287,147838585,,0,in_community
211805287,148018091,,0,in_community
211805287,148289111,,0,in_community
211805287,148689934,,0,in_community
211805287,149472484,,0,in_community
211805287,149653328,,0,in_community
211805287,150241183,,0,in_community
211805287,150564744,,0,in_community
211805287,150933653,,0,in_community
211805287,151254718,,0,in_community
211805287,151665161,,0,in_community
211805287,151779453,,0,in_community
211805287,152088333,,0,in_community
211805287,152932409,,0,in_community
211805287,153064693,,0,in_community
211805287,154182749,,0,in_community
211805287,154426342,,0,in_community
211805287,155947301,,0,in_community
211805287,156003502,,0,in_community
211805287,157921125,,0,in_community
211805287,158743989,,0,in_community
211805287,158768473,,0,in_community
211805287,159858626,,0,in_community
211805287,203861508,3,3,mutual_friends
223859716,203861508,27,3,mutual_friends
223859716,203861508,27,3,mutual_friends
223859716,203861508,27,3,mutual_friends
223859716,203861508,27,3,mutual_friends
223859716,203861508,27,3,mutual_friends
223859716,203861508,27,3,mutual_friends
223859716,81654841,,1,photo_like
223859716,81654841,,1,photo_like
223859716,91549183,,1,wall_like
223859716,155954884,,1,photo_like
223859716,155954884,,1,photo_like
223859716,235585681,,1,photo_like
223859716,235585681,,1,photo_like
223859716,235585681,,1,photo_like
223859716,235585681,,1,photo_like
223859716,235585681,,1,photo_like
223859716,235585681,,1,photo_like
223859716,235585681,,1,photo_like
223859716,59147043,,1,photo_like
223859716,59147043,,1,photo_like
223859716,59147043,,1,photo_like
223859716,59147043,,1,photo_like
223859716,199738695,,1,photo_like
223859716,199738695,,1,photo_like
223859716,235585681,,1,photo_like
223859716,199738695,,1,photo_like
223859716,199738695,,1,photo_like
223859716,199738695,,1,photo_like
223859716,199738695,,1,photo_like
223859716,199738695,,1,photo_like
223859716,199738695,,1,photo_like
223859716,50208185,,1,photo_like
223859716,50208185,,1,photo_like
223859716,81654841,,1,photo_like
223859716,81961974,,1,photo_like
223859716,81961974,,1,photo_like
223859716,155954884,,1,photo_like
223859716,178188278,,1,photo_like
223859716,178188278,,1,photo_like
223859716,235585681,,1,photo_like
223859716,235585681,,1,photo_like
223859716,40036094,,1,photo_like
223859716,40036094,,1,photo_like
223859716,38969825,,1,photo_like
223859716,88158261,,1,photo_like
223859716,88158261,,1,photo_like
223859716,112681823,,1,photo_like
223859716,17750609,,1,photo_like
223859716,59147043,,1,photo_like
223859716,126407175,,1,photo_like
223859716,182071811,,1,photo_like
223859716,199738695,,1,photo_like
223859716,138532523,,0,in_community
223859716,166621071,,0,in_community
223859716,203861508,27,3,mutual_friends
235585681,203861508,31,3,mutual_friends
235585681,203861508,31,3,mutual_friends
235585681,203861508,31,3,mutual_friends
235585681,203861508,31,3,mutual_friends
235585681,203861508,31,3,mutual_friends
235585681,81654841,,1,photo_like
235585681,81654841,,1,photo_like
235585681,81654841,,1,photo_like
235585681,155954884,,1,photo_like
235585681,88158261,,1,photo_like
235585681,223859716,,1,photo_like
235585681,81961974,,1,photo_like
235585681,112681823,,1,photo_like
235585681,66572345,,1,photo_like
235585681,51260604,,1,photo_like
235585681,38969825,,1,photo_like
235585681,178188278,,1,photo_like
235585681,50208185,,1,photo_like
235585681,203861508,31,3,mutual_friends
235585681,181024698,,1,photo_like
235585681,223859716,,1,photo_like
235585681,51260604,,1,photo_like
235585681,223859716,,1,photo_like
235585681,38969825,,1,photo_like
235585681,50208185,,1,photo_like
235585681,51260604,,1,photo_like
235585681,66572345,,1,photo_like
235585681,81961974,,1,photo_like
235585681,88158261,,1,photo_like
235585681,155954884,,1,photo_like
235585681,199738695,,1,photo_like
235585681,223859716,,1,photo_like
235585681,223859716,,1,photo_like
235585681,155954884,,1,photo_like
235585681,51260604,,1,photo_like
235585681,223859716,,1,photo_like
235585681,139064903,,1,wall_like
235585681,181024698,,1,photo_like
235585681,203861508,31,3,mutual_friends
235585681,223859716,,1,photo_like
235585681,59147043,,1,photo_like
235585681,59147043,,1,photo_like
235585681,313786687,,1,wall_like
235585681,181024698,,1,photo_like
235585681,223859716,,1,photo_like
235585681,181024698,,1,photo_like
235585681,51260604,,1,photo_like
235585681,81654841,,1,photo_like
235585681,81654841,,1,photo_like
235585681,88158261,,1,photo_like
235585681,223859716,,1,photo_like
235585681,81961974,,1,photo_like
235585681,112681823,,1,photo_like
235585681,66572345,,1,photo_like
235585681,51260604,,1,photo_like
235585681,38969825,,1,photo_like
235585681,178188278,,1,photo_like
235585681,50208185,,1,photo_like
235585681,203861508,31,3,mutual_friends
235585681,181024698,,1,photo_like
235585681,38969825,,1,photo_like
235585681,50208185,,1,photo_like
235585681,51260604,,1,photo_like
235585681,66572345,,1,photo_like
235585681,81961974,,1,photo_like
235585681,88158261,,1,photo_like
235585681,155954884,,1,photo_like
235585681,199738695,,1,photo_like
235585681,223859716,,1,photo_like
235585681,59147043,,1,photo_like
235585681,126407175,,1,photo_like
235585681,1489644,,0,in_community
235585681,8814453,,0,in_community
235585681,9471321,,0,in_community
235585681,25205856,,0,in_community
235585681,30610911,,0,in_community
235585681,30683033,,0,in_community
235585681,35385290,,0,in_community
235585681,37119411,,0,in_community
235585681,40520383,,0,in_community
235585681,41054727,,0,in_community
235585681,41948090,,0,in_community
235585681,42501618,,0,in_community
235585681,42709333,,0,in_community
235585681,45231426,,0,in_community
235585681,46603036,,0,in_community
235585681,46674907,,0,in_community
235585681,50153421,,0,in_community
235585681,50911295,,0,in_community
235585681,51016572,,0,in_community
235585681,51254145,,0,in_community
235585681,59208488,,0,in_community
235585681,60176437,,0,in_community
235585681,61629552,,0,in_community
235585681,61972471,,0,in_community
235585681,63442801,,0,in_community
235585681,63471000,,0,in_community
235585681,63731512,,0,in_community
235585681,64952366,,0,in_community
235585681,65538118,,0,in_community
235585681,66036248,,0,in_community
235585681,69544687,,0,in_community
235585681,69563163,,0,in_community
235585681,73083424,,0,in_community
235585681,73581821,,0,in_community
235585681,76834224,,0,in_community
235585681,83515968,,0,in_community
235585681,84029642,,0,in_community
235585681,88511767,,0,in_community
235585681,89806150,,0,in_community
235585681,89989536,,0,in_community
235585681,90324023,,0,in_community
235585681,93180780,,0,in_community
235585681,94170220,,0,in_community
235585681,97980111,,0,in_community
235585681,98154015,,0,in_community
235585681,99770001,,0,in_community
235585681,99937016,,0,in_community
235585681,101070168,,0,in_community
235585681,101401916,,0,in_community
235585681,101621324,,0,in_community
235585681,101818012,,0,in_community
235585681,102721080,,0,in_community
235585681,103780716,,0,in_community
235585681,104268609,,0,in_community
235585681,106403873,,0,in_community
235585681,106451712,,0,in_community
235585681,114086029,,0,in_community
235585681,115374756,,0,in_community
235585681,116076440,,0,in_community
235585681,116673428,,0,in_community
235585681,117507132,,0,in_community
235585681,117640405,,0,in_community
235585681,118062241,,0,in_community
235585681,118757003,,0,in_community
235585681,120587440,,0,in_community
235585681,125000868,,0,in_community
235585681,126246699,,0,in_community
235585681,126718926,,0,in_community
235585681,128408160,,0,in_community
235585681,128947517,,0,in_community
235585681,129434445,,0,in_community
235585681,131597813,,0,in_community
235585681,132138125,,0,in_community
235585681,133786548,,0,in_community
235585681,133846520,,0,in_community
235585681,134501407,,0,in_community
235585681,135442687,,0,in_community
235585681,139105204,,0,in_community
235585681,139890955,,0,in_community
235585681,140068955,,0,in_community
235585681,142532410,,0,in_community
235585681,150048323,,0,in_community
235585681,151992012,,0,in_community
235585681,154757429,,0,in_community
235585681,154882147,,0,in_community
235585681,155567753,,0,in_community
235585681,157667520,,0,in_community
235585681,158701739,,0,in_community
235585681,159853425,,0,in_community
235585681,160092097,,0,in_community
235585681,160352643,,0,in_community
235585681,161180646,,0,in_community
235585681,162982860,,0,in_community
235585681,165173467,,0,in_community
235585681,166621071,,0,in_community
235585681,170878709,,0,in_community
235585681,172338547,,0,in_community
235585681,172451793,,0,in_community
235585681,173929901,,0,in_community
235585681,176811379,,0,in_community
235585681,177123871,,0,in_community
235585681,177791196,,0,in_community
235585681,178899894,,0,in_community
235585681,179444169,,0,in_community
235585681,203861508,31,3,mutual_friends
