ID1,ID2,link_type,vertex_from,weight
lentaruofficial,kanadzava1970,link,,4
lentaruofficial,Alik85169142,link,,7
lentaruofficial,sympel077,link,,2
lentaruofficial,vasisualli,link,,2
lentaruofficial,Mihukayte,link,,2
lentaruofficial,drDnlF8xuv2hXOb,link,,6
lentaruofficial,k_wallflower_,link,,7
lentaruofficial,Zeb46a,link,,2
lentaruofficial,nwsd437M6txt2dB,link,,5
lentaruofficial,lucia_morena7,link,,2
lentaruofficial,newpredictor,link,,3
lentaruofficial,BukiStas,link,,9
lentaruofficial,Zh250,link,,7
lentaruofficial,Issuvorova,link,,5
lentaruofficial,SZVUH0H4RUxyOpQ,link,,3
lentaruofficial,SergMelnichuk,link,,5
lentaruofficial,IgorCom73,link,,2
lentaruofficial,lesakudryashova,link,,3
lentaruofficial,mkacapov,link,,4
lentaruofficial,pavel81275,link,,2
lentaruofficial,algima2,link,,3
lentaruofficial,ekaterinakalmy,link,,5
lentaruofficial,pozdeev1959,link,,7
lentaruofficial,AlexSky98202966,link,,3
lentaruofficial,PlatonAntoxin,link,,3
lentaruofficial,wrleaoaNvf64qpK,link,,5
lentaruofficial,vmurov,link,,3
lentaruofficial,sergeyva72,link,,3
lentaruofficial,EdikMazhukin,link,,4
lentaruofficial,MoSvx,link,,2
lentaruofficial,LikeFine,link,,3
lentaruofficial,OEZQkytce8pkTEn,link,,3
lentaruofficial,m1BrAHbrzcnru52,link,,5
lentaruofficial,westrip4,link,,2
lentaruofficial,akdardjan,link,,3
lentaruofficial,NATALIA23706536,link,,4
lentaruofficial,Trevolt1,link,,3
lentaruofficial,centr_snab,link,,1
lentaruofficial,alyoha0070,link,,3
lentaruofficial,E6gdUVvIox3uAI7,link,,2
lentaruofficial,Blanch92Nucsha,link,,2
lentaruofficial,Moscow_Zentr_77,link,,5
lentaruofficial,Falconoffa1,link,,7
lentaruofficial,MxRomanov,link,,3
lentaruofficial,veracedeno2,link,,2
lentaruofficial,uGcvBVs2FCx3gyh,link,,1
lentaruofficial,TestSem,link,,3
lentaruofficial,vashportnoy,link,,2
lentaruofficial,Anna_Romanoff,link,,9
lentaruofficial,maxim580,link,,5
lentaruofficial,geolog19451,link,,3
lentaruofficial,axbocharov,link,,6
lentaruofficial,Vasin1978,link,,12
lentaruofficial,Gennady45265895,link,,2
lentaruofficial,AndNefed,link,,2
lentaruofficial,VsevolodVitkov1,link,,5
lentaruofficial,AlexeyTrenin,link,,3
lentaruofficial,cenbytii,link,,3
lentaruofficial,mkw_mma,link,,5
lentaruofficial,VladizKurska,link,,3
lentaruofficial,Fniek,link,,4
kovko2011Linux,lentaruofficial,link,,2
AlyansKaschej,LenaAn13,link,,3
AlyansKaschej,LenskajaLyubov,link,,4
AlyansKaschej,ignaty1979,link,,3
AlyansKaschej,v_tretyakov,link,,4
AlyansKaschej,iPeisraelia,link,,11
AlyansKaschej,JarritaLT,link,,1
AlyansKaschej,Vityzeva,link,,3
lotos1527,i_sputnov2020,link,,2
lotos1527,ferrationdoor,link,,3
lotos1527,aarakelyaan,link,,1
iEHNyYcL3yN3sqj,avtosamara,link,,3
SergeyBoyko_,Scaurus9,link,,3
SergeyBoyko_,MrMaaay,link,,1
AnnaEdwardovna,Mmarek,link,,6
letov_2013,alcashist,link,,2
letov_2013,TEj3P2MRXImJLQu,link,,3
letov_2013,ChernobayMariy,link,,2
letov_2013,kaskadas,link,,4
letov_2013,bullxead,link,,2
letov_2013,MrMaaay,link,,1
letov_2013,porzellan2013,link,,1
letov_2013,rushen1960,link,,1
letov_2013,Avgystinka,link,,2
letov_2013,dovlatovacat,link,,3
letov_2013,fess_laeda,link,,1
letov_2013,8aq6bMTHdrd3RWn,link,,3
SONYNETPSVITA,lentaruofficial,link,,7
SONYNETPSVITA,v_tretyakov,link,,5
olgaf_21,lentaruofficial,link,,2
abysov,matmamont,link,,3
ElenaKreische,ChernobayMariy,link,,2
ElenaKreische,kaskadas,link,,1
ElenaKreische,Vladimi_kvi,link,,2
ElenaKreische,Serqei161rus,link,,2
ignaty1979,AlyansKaschej,link,,3
ignaty1979,v_tretyakov,link,,9
ignaty1979,ProshlgdnLmonat,link,,5
ignaty1979,Vityzeva,link,,9
Ferodoshka,Olegkostin13,link,,3
palaginat,lentaruofficial,link,,7
palaginat,who1917,link,,3
palaginat,webcats,link,,3
palaginat,Vityzeva,link,,2
OCrrow,marinochka_San_,link,,1
12lwfnm,vega4060,link,,3
12lwfnm,ZWZoNCY3IaP8MwD,link,,3
12lwfnm,sgromova79,link,,2
12lwfnm,v42yAeduHqynkAD,link,,3
12lwfnm,Serqei161rus,link,,2
12lwfnm,v_tretyakov,link,,4
12lwfnm,Vityzeva,link,,2
54Betti,ChernobayMariy,link,,2
54Betti,v_tretyakov,link,,3
54Betti,trucker228,link,,1
54Betti,RPerevertaylo,link,,1
54Betti,Vityzeva,link,,3
HoundSleepy,porzellan2013,link,,3
TierraMagica4,looksee65704019,link,,3
3i8T6nxKBnFOfH9,CadenWolf,link,,3
kanadzava1970,lentaruofficial,link,,4
kanadzava1970,v_tretyakov,link,,6
kanadzava1970,marinochka_San_,link,,1
kanadzava1970,ProshlgdnLmonat,link,,7
kanadzava1970,trucker228,link,,1
kanadzava1970,Vityzeva,link,,7
Artem27Revva,popo1982popo,link,,2
Artem27Revva,MrMaaay,link,,4
petr13643333,Olegkostin13,link,,3
slowepoke,MrMaaay,link,,4
KYablochkin,dorian_deep,link,,1
KYablochkin,LenskajaLyubov,link,,1
KYablochkin,GruzdevO,link,,2
KYablochkin,paleshuk_bolota,link,,1
KYablochkin,Maqdalina,link,,2
KYablochkin,kozache_ssmid,link,,1
KYablochkin,TGpavlova,link,,2
XDUNDkI5upS83OM,aleks_pasport,link,,2
XDUNDkI5upS83OM,v_tretyakov,link,,3
XDUNDkI5upS83OM,marinochka_San_,link,,4
XDUNDkI5upS83OM,ProshlgdnLmonat,link,,4
XDUNDkI5upS83OM,Vityzeva,link,,3
XDUNDkI5upS83OM,RevonenkoSOphie,link,,1
XDUNDkI5upS83OM,pan_sportsman,link,,1
Avgystinka,kaskadas,link,,2
Avgystinka,MrMaaay,link,,5
Avgystinka,letov_2013,link,,2
Avgystinka,XOqVsPWc09Bmx9v,link,,2
DocVra4,rushen1960,link,,1
StGeorg42406894,v_tretyakov,link,,5
yrslv_kng,MrMaaay,link,,1
jaroslavalunina,nysya_nysya,link,,4
jaroslavalunina,8vPKMuI7Dow9pHJ,link,,4
Alik85169142,lentaruofficial,link,,7
irina311204,marina2406,link,,3
irina311204,v_tretyakov,link,,3
sgromova79,12lwfnm,link,,2
sgromova79,kozache_ssmid,link,,1
sgromova79,DShikanova,link,,1
sympel077,h3SUph2I4CxhKZO,link,,3
sympel077,_kriscool_,link,,3
sympel077,TyuminYurii,link,,3
sympel077,AlexeySapelkin,link,,3
sympel077,lentaruofficial,link,,2
sympel077,versl9,link,,3
sympel077,Olegkostin13,link,,3
sympel077,Kryladze,link,,3
sympel077,Mayka16516312,link,,3
Sirozhych,hyroscope,link,,1
Sirozhych,pan_sportsman,link,,2
rane_max,rushen1960,link,,4
07_Sonia,rbn197516,link,,3
07_Sonia,2Nonane,link,,3
07_Sonia,kotsinger,link,,3
07_Sonia,Latife39285760,link,,3
07_Sonia,lexverum,link,,3
07_Sonia,ForeverVenera,link,,3
07_Sonia,trucker228,link,,1
07_Sonia,sunFqfTGsre8hnW,link,,3
07_Sonia,8aq6bMTHdrd3RWn,link,,3
proarm1975,EndorpheenRus,link,,1
proarm1975,IXAIzwWVauwGI7P,link,,1
proarm1975,KT_ROMA,link,,2
proarm1975,Serqei161rus,link,,1
proarm1975,lexverum,link,,1
proarm1975,Anna2011Super,link,,1
proarm1975,TGpavlova,link,,1
Andreyluc812,Petrovich_Mos,link,,1
Andreyluc812,marinochka_San_,link,,1
Andreyluc812,Vityzeva,link,,6
Protasova1,rbn197516,link,,3
Protasova1,Kapusta_LV92,link,,3
Protasova1,v_tretyakov,link,,2
Protasova1,aarakelyaan,link,,1
Protasova1,ForeverVenera,link,,6
Protasova1,NATALIA23706536,link,,3
Protasova1,VGalina_,link,,7
Protasova1,8aq6bMTHdrd3RWn,link,,3
Wodolewskya,alyoha0070,link,,3
saeeindeed,MrMaaay,link,,8
voin1980rus92,alekseevarn,link,,2
voin1980rus92,Serqei161rus,link,,2
voin1980rus92,kozache_ssmid,link,,2
voin1980rus92,aarakelyaan,link,,2
voin1980rus92,Vityzeva,link,,9
voin1980rus92,RevonenkoSOphie,link,,2
0pZ8rPYOCnNODss,MrMaaay,link,,2
vasisualli,lentaruofficial,link,,2
Mihukayte,lentaruofficial,link,,2
AnnaPhoenix9,TyuminYurii,link,,3
9c5jadAY2AXA5gS,astradinaTT,link,,5
9c5jadAY2AXA5gS,v_tretyakov,link,,4
9c5jadAY2AXA5gS,8aq6bMTHdrd3RWn,link,,3
ferrationdoor,2Nonane,link,,3
ferrationdoor,lotos1527,link,,3
ferrationdoor,Dmitriy1909,link,,3
ferrationdoor,YwY83fMtPgTRi9D,link,,2
ferrationdoor,akdardjan,link,,3
ferrationdoor,NATALIA23706536,link,,3
ferrationdoor,Fniek,link,,3
drDnlF8xuv2hXOb,lentaruofficial,link,,6
drDnlF8xuv2hXOb,v_tretyakov,link,,5
drDnlF8xuv2hXOb,Vityzeva,link,,5
Tamara49409957,MrMaaay,link,,1
marina2406,irina311204,link,,3
marina2406,Vityzeva,link,,4
Vladimi_kvi,ElenaKreische,link,,2
Vladimi_kvi,lexverum,link,,2
Vladimi_kvi,Zuchtchausler,link,,4
k_wallflower_,lentaruofficial,link,,7
natali51157,Vityzeva,link,,3
MaksimovPoms,aesamsonov,link,,3
MaksimovPoms,v_tretyakov,link,,5
MaksimovPoms,Vityzeva,link,,2
dovlatovacat,letov_2013,link,,3
JollyRogerFlag,MrMaaay,link,,1
JollyRogerFlag,rushen1960,link,,1
JollyRogerFlag,Mordor199,link,,1
v42yAeduHqynkAD,lxADE2FCErdM2N5,link,,3
v42yAeduHqynkAD,12lwfnm,link,,3
v42yAeduHqynkAD,ProshlgdnLmonat,link,,3
Zeb46a,lentaruofficial,link,,2
Zeb46a,Vityzeva,link,,1
3solidname,polvod1995,link,,7
AngeliKazacova,KatushaJust,link,,2
nwsd437M6txt2dB,lentaruofficial,link,,5
nwsd437M6txt2dB,v_tretyakov,link,,5
8pm9hVBQz3awxcj,TyuminYurii,link,,3
8pm9hVBQz3awxcj,versl9,link,,3
Oskianocner,VictorMaclaud,link,,3
Oskianocner,2Nonane,link,,2
Oskianocner,MrMaaay,link,,4
Oskianocner,rushen1960,link,,1
Oskianocner,versl9,link,,3
Oskianocner,pU7jOwsu5llT2nq,link,,3
Oskianocner,YwY83fMtPgTRi9D,link,,3
Oskianocner,raven_tlt,link,,3
Oskianocner,Panikushka5063,link,,3
Oskianocner,Master70410861,link,,3
Oskianocner,MssTatiana,link,,3
Serqei161rus,pograncazhena,link,,2
Serqei161rus,Petrovich_Mos,link,,1
Serqei161rus,alekseevarn,link,,2
Serqei161rus,IXAIzwWVauwGI7P,link,,7
Serqei161rus,GRfnNsLZRLuY6TJ,link,,1
Serqei161rus,RbICb,link,,2
Serqei161rus,ElenaKreische,link,,2
Serqei161rus,12lwfnm,link,,2
Serqei161rus,proarm1975,link,,1
Serqei161rus,voin1980rus92,link,,2
Serqei161rus,GrebSG,link,,1
Serqei161rus,amitana57,link,,6
Serqei161rus,marinochka_San_,link,,1
Serqei161rus,Maqdalina,link,,2
Serqei161rus,inna_raz,link,,8
Serqei161rus,pavel81275,link,,2
Serqei161rus,yuroskolskiy,link,,3
Serqei161rus,NATALIA23706536,link,,1
Serqei161rus,Vityzeva,link,,1
Serqei161rus,RevonenkoSOphie,link,,2
Dmitriy1909,paleshuk_bolota,link,,3
Dmitriy1909,ferrationdoor,link,,3
Dmitriy1909,v_tretyakov,link,,2
Dmitriy1909,IgorCom73,link,,3
Dmitriy1909,Master70410861,link,,3
Dmitriy1909,Oxxa13,link,,3
predfm,2Nonane,link,,2
predfm,rushen1960,link,,1
DeadMazay3,ProshlgdnLmonat,link,,6
DeadMazay3,Vityzeva,link,,2
lucia_morena7,Evdokija4478,link,,3
lucia_morena7,ChernobayMariy,link,,1
lucia_morena7,EndorpheenRus,link,,1
lucia_morena7,lentaruofficial,link,,2
lucia_morena7,IgorCom73,link,,7
lucia_morena7,DeiGloriya,link,,1
lucia_morena7,aarakelyaan,link,,1
lucia_morena7,m1BrAHbrzcnru52,link,,3
lucia_morena7,jojumba,link,,3
alexeynbaklanov,Olegkostin13,link,,3
v_tretyakov,Evdokija4478,link,,2
v_tretyakov,i_sputnov2020,link,,5
v_tretyakov,Vladimi82222415,link,,5
v_tretyakov,LenaAn13,link,,1
v_tretyakov,Georg_sb_21,link,,3
v_tretyakov,SVA36933277,link,,7
v_tretyakov,shishov011,link,,3
v_tretyakov,Rh011,link,,3
v_tretyakov,wertu221,link,,4
v_tretyakov,MoinovostiRu,link,,5
v_tretyakov,7oTGVLeCJ5k8qyl,link,,3
v_tretyakov,YuliKikibasia,link,,5
v_tretyakov,astradinaTT,link,,3
v_tretyakov,tvn2884,link,,3
v_tretyakov,romalistika,link,,1
v_tretyakov,Petrovich_Mos,link,,3
v_tretyakov,SteelAN18,link,,2
v_tretyakov,ChernobayMariy,link,,4
v_tretyakov,W6OI9tC8qylBhT3,link,,1
v_tretyakov,Stalinyst,link,,3
v_tretyakov,alexey_eyrikh,link,,7
v_tretyakov,lKtZc4Hs7VrI8hX,link,,6
v_tretyakov,lenaorexova,link,,2
v_tretyakov,p01435,link,,4
v_tretyakov,wasilyw00,link,,1
v_tretyakov,Marina84415709,link,,7
v_tretyakov,sveta63790683,link,,3
v_tretyakov,Svetlan23210783,link,,1
v_tretyakov,MeansMolotov,link,,1
v_tretyakov,MadamMarusa2015,link,,5
v_tretyakov,oliahanaglaa,link,,3
v_tretyakov,taxi27414,link,,3
v_tretyakov,Andrej56676296,link,,3
v_tretyakov,KT_ROMA,link,,3
v_tretyakov,haw7qRFvWqY5ZT3,link,,6
v_tretyakov,hrama2,link,,2
v_tretyakov,GALINAUSTINOVA,link,,2
v_tretyakov,aesamsonov,link,,1
v_tretyakov,nadiaillust,link,,3
v_tretyakov,VByro2013,link,,5
v_tretyakov,WaveJuliablack,link,,2
v_tretyakov,Ninel1953,link,,2
v_tretyakov,aleks_pasport,link,,1
v_tretyakov,AlyansKaschej,link,,4
v_tretyakov,SONYNETPSVITA,link,,5
v_tretyakov,ignaty1979,link,,9
v_tretyakov,12lwfnm,link,,4
v_tretyakov,54Betti,link,,3
v_tretyakov,kanadzava1970,link,,6
v_tretyakov,XDUNDkI5upS83OM,link,,3
v_tretyakov,StGeorg42406894,link,,5
v_tretyakov,irina311204,link,,3
v_tretyakov,Protasova1,link,,2
v_tretyakov,9c5jadAY2AXA5gS,link,,4
v_tretyakov,drDnlF8xuv2hXOb,link,,5
v_tretyakov,MaksimovPoms,link,,5
v_tretyakov,nwsd437M6txt2dB,link,,5
v_tretyakov,Dmitriy1909,link,,2
v_tretyakov,newpredictor,link,,3
v_tretyakov,BukiStas,link,,2
v_tretyakov,SvetlanaChsvn,link,,3
v_tretyakov,GrebSG,link,,5
v_tretyakov,zelenstroyitel,link,,2
v_tretyakov,marinochka_San_,link,,3
v_tretyakov,eKf3hTinJ0Ll2DS,link,,3
v_tretyakov,SZVUH0H4RUxyOpQ,link,,9
v_tretyakov,SergMelnichuk,link,,1
v_tretyakov,people__idiots,link,,3
v_tretyakov,Maqdalina,link,,2
v_tretyakov,iPeisraelia,link,,7
v_tretyakov,Viktor73380079,link,,2
v_tretyakov,istafrina,link,,3
v_tretyakov,qAnei4cS4ylewUk,link,,3
v_tretyakov,algima2,link,,3
v_tretyakov,lexverum,link,,2
v_tretyakov,Maxim_P_V,link,,3
v_tretyakov,victor_onischuk,link,,3
v_tretyakov,Frolwatchman,link,,2
v_tretyakov,pozdeev1959,link,,7
v_tretyakov,konovcevi,link,,5
v_tretyakov,aarakelyaan,link,,3
v_tretyakov,GrajdaninRossii,link,,5
v_tretyakov,YwY83fMtPgTRi9D,link,,5
v_tretyakov,Anna2011Super,link,,2
v_tretyakov,yuroskolskiy,link,,4
v_tretyakov,ViktorDzyuba,link,,5
v_tretyakov,irina52step,link,,3
v_tretyakov,JarritaLT,link,,2
v_tretyakov,bulavka57,link,,2
v_tretyakov,amos_amos100,link,,5
v_tretyakov,akdardjan,link,,5
v_tretyakov,Master70410861,link,,3
v_tretyakov,svetvsela,link,,2
v_tretyakov,WfIHnyNDQ8Proeq,link,,2
v_tretyakov,RPerevertaylo,link,,7
v_tretyakov,sssdffjl,link,,6
v_tretyakov,Trevolt1,link,,2
v_tretyakov,MedvedevaSoniaV,link,,6
v_tretyakov,AnatoliDol,link,,2
v_tretyakov,ruderii,link,,6
v_tretyakov,Lgt79Leon,link,,5
v_tretyakov,Svetlana20203,link,,2
v_tretyakov,89241145095,link,,9
v_tretyakov,Sver1s,link,,2
v_tretyakov,uncleGreK,link,,3
v_tretyakov,GusenBM,link,,3
v_tretyakov,Tatiana83798792,link,,3
v_tretyakov,eYetqZKANhhYlxt,link,,3
v_tretyakov,hSsFEmSoQFiOUug,link,,4
v_tretyakov,uGcvBVs2FCx3gyh,link,,1
v_tretyakov,MssTatiana,link,,3
v_tretyakov,TestSem,link,,3
v_tretyakov,avnatali1,link,,2
v_tretyakov,annils45,link,,5
v_tretyakov,antoninianton,link,,5
v_tretyakov,XOqVsPWc09Bmx9v,link,,4
v_tretyakov,geolog19451,link,,5
v_tretyakov,Yushinufficiale,link,,1
v_tretyakov,mika_grek,link,,2
v_tretyakov,iuvyunkov,link,,3
v_tretyakov,Oxxa13,link,,3
v_tretyakov,Huawei99871513,link,,1
v_tretyakov,augustos64,link,,3
v_tretyakov,Q8meiD68whHi6OT,link,,9
v_tretyakov,7823mila,link,,2
v_tretyakov,Fniek,link,,2
newpredictor,lentaruofficial,link,,3
newpredictor,v_tretyakov,link,,3
evg_nt,MrMaaay,link,,2
YuriyKoureev,matmamont,link,,3
BukiStas,lentaruofficial,link,,9
BukiStas,v_tretyakov,link,,2
SvetlanaChsvn,v_tretyakov,link,,3
SvetlanaChsvn,Vityzeva,link,,3
GrebSG,LenaAn13,link,,1
GrebSG,jiaHOuwLPM1MYJx,link,,1
GrebSG,paleshuk_bolota,link,,1
GrebSG,Serqei161rus,link,,1
GrebSG,v_tretyakov,link,,5
GrebSG,Vityzeva,link,,2
ndev77,Olegkostin13,link,,3
tamarasewostyan,amitana57,link,,2
tamarasewostyan,aarakelyaan,link,,1
tamarasewostyan,Yushinufficiale,link,,2
MusicTabletsss,CadenWolf,link,,3
MusicTabletsss,TEj3P2MRXImJLQu,link,,3
MusicTabletsss,kerrythriller,link,,3
MusicTabletsss,DelatrieMaxim,link,,3
GG_TOV,NataliKurdina,link,,3
GG_TOV,MrMaaay,link,,4
GG_TOV,AnNA_Kon_da2020,link,,3
avtosamara,udinskiia61,link,,4
avtosamara,iEHNyYcL3yN3sqj,link,,3
avtosamara,4Pgl65iVmPGYGtV,link,,1
Zh250,lentaruofficial,link,,7
hyroscope,paleshuk_bolota,link,,1
hyroscope,Sirozhych,link,,1
hyroscope,pan_sportsman,link,,7
ProhozhiyR,rbn197516,link,,3
WH10bt,VADIM03051,link,,3
El___Oso,ProshlgdnLmonat,link,,3
amitana57,LenaAn13,link,,1
amitana57,artemprotiv,link,,1
amitana57,Serqei161rus,link,,6
amitana57,tamarasewostyan,link,,2
amitana57,DeiGloriya,link,,4
Lev65T,aarakelyaan,link,,11
zelenstroyitel,v_tretyakov,link,,2
Issuvorova,lentaruofficial,link,,5
Issuvorova,aarakelyaan,link,,2
cech97,Olegkostin13,link,,3
marinochka_San_,LenaAn13,link,,4
marinochka_San_,RSiVjr6Fl4czBXY,link,,1
marinochka_San_,astradinaTT,link,,5
marinochka_San_,jiaHOuwLPM1MYJx,link,,1
marinochka_San_,Stalinyst,link,,3
marinochka_San_,lenaorexova,link,,1
marinochka_San_,MeansMolotov,link,,7
marinochka_San_,slaan1,link,,1
marinochka_San_,ZWZoNCY3IaP8MwD,link,,1
marinochka_San_,LenskajaLyubov,link,,3
marinochka_San_,OCrrow,link,,1
marinochka_San_,kanadzava1970,link,,1
marinochka_San_,XDUNDkI5upS83OM,link,,4
marinochka_San_,Andreyluc812,link,,1
marinochka_San_,Serqei161rus,link,,1
marinochka_San_,v_tretyakov,link,,3
marinochka_San_,Lalalupsja,link,,3
marinochka_San_,kozache_ssmid,link,,1
marinochka_San_,JarritaLT,link,,1
marinochka_San_,TGpavlova,link,,1
marinochka_San_,svetvsela,link,,1
marinochka_San_,ruderii,link,,4
marinochka_San_,AnatolFrance2,link,,1
marinochka_San_,GusenBM,link,,4
marinochka_San_,antoninianton,link,,3
eKf3hTinJ0Ll2DS,v_tretyakov,link,,3
eKf3hTinJ0Ll2DS,ProshlgdnLmonat,link,,7
eKf3hTinJ0Ll2DS,Vityzeva,link,,1
versl9,kir_dik,link,,2
versl9,TyuminYurii,link,,3
versl9,yulias18639348,link,,3
versl9,MrMaaay,link,,1
versl9,rushen1960,link,,2
versl9,sympel077,link,,3
versl9,8pm9hVBQz3awxcj,link,,3
versl9,Oskianocner,link,,3
versl9,omayGodSanya,link,,3
versl9,Olegkostin13,link,,3
versl9,alyoha0070,link,,3
versl9,iwazumichan,link,,3
versl9,8aq6bMTHdrd3RWn,link,,3
gremlinfromk,Olegkostin13,link,,3
Lalalupsja,SteelAN18,link,,1
Lalalupsja,marinochka_San_,link,,3
Lalalupsja,ProshlgdnLmonat,link,,3
Lalalupsja,8vPKMuI7Dow9pHJ,link,,2
SZVUH0H4RUxyOpQ,lentaruofficial,link,,3
SZVUH0H4RUxyOpQ,v_tretyakov,link,,9
rktMeiauJmUfL1a,gfhifrjdf1985,link,,3
rktMeiauJmUfL1a,Olegkostin13,link,,4
SergMelnichuk,lentaruofficial,link,,5
SergMelnichuk,v_tretyakov,link,,1
ltkh44,nalimchik,link,,3
ltkh44,annils45,link,,3
ErlangRay,MrMaaay,link,,2
SAM18601,mar5700,link,,2
SAM18601,taxi27414,link,,2
SAM18601,MrMaaay,link,,2
SAM18601,pavel81275,link,,3
SAM18601,Vityzeva,link,,5
people__idiots,alcashist,link,,3
people__idiots,rbn197516,link,,3
people__idiots,kotsinger,link,,3
people__idiots,v_tretyakov,link,,3
people__idiots,kozache_ssmid,link,,1
people__idiots,pU7jOwsu5llT2nq,link,,3
people__idiots,Anna2011Super,link,,3
people__idiots,yuroskolskiy,link,,2
Maqdalina,Petrovich_Mos,link,,2
Maqdalina,ChernobayMariy,link,,1
Maqdalina,SanyaBulbul,link,,2
Maqdalina,GruzdevO,link,,2
Maqdalina,KYablochkin,link,,2
Maqdalina,Serqei161rus,link,,2
Maqdalina,v_tretyakov,link,,2
Maqdalina,kozache_ssmid,link,,2
Maqdalina,aarakelyaan,link,,2
Maqdalina,yuroskolskiy,link,,2
Maqdalina,JarritaLT,link,,2
Maqdalina,TGpavlova,link,,2
Maqdalina,trucker228,link,,2
Maqdalina,DShikanova,link,,2
Maqdalina,TBAPb007,link,,2
Banzik54,rushen1960,link,,1
bazyma,MrMaaay,link,,1
bazyma,aarakelyaan,link,,1
RemiJMI,romalistika,link,,3
RemiJMI,gfhifrjdf1985,link,,3
IgorCom73,lentaruofficial,link,,2
IgorCom73,Dmitriy1909,link,,3
IgorCom73,lucia_morena7,link,,7
IgorCom73,trucker228,link,,1
Latife39285760,2Nonane,link,,3
Latife39285760,07_Sonia,link,,3
TamaraIvanova9,Olegkostin13,link,,3
lesakudryashova,lentaruofficial,link,,3
Ly7dMkrEU6j1JLL,Panikushka5063,link,,3
iPeisraelia,GRfnNsLZRLuY6TJ,link,,2
iPeisraelia,AlyansKaschej,link,,11
iPeisraelia,v_tretyakov,link,,7
iPeisraelia,Vityzeva,link,,9
Viktor73380079,v_tretyakov,link,,2
inna_raz,LenaAn13,link,,1
inna_raz,Serqei161rus,link,,8
inna_raz,DeiGloriya,link,,3
inna_raz,aarakelyaan,link,,1
inna_raz,TGpavlova,link,,8
istafrina,LenaAn13,link,,2
istafrina,jiaHOuwLPM1MYJx,link,,1
istafrina,v_tretyakov,link,,3
istafrina,ProshlgdnLmonat,link,,3
istafrina,aarakelyaan,link,,2
qAnei4cS4ylewUk,AnNA_Kon_da2020,link,,1
qAnei4cS4ylewUk,v_tretyakov,link,,3
qAnei4cS4ylewUk,JarritaLT,link,,1
qAnei4cS4ylewUk,Vityzeva,link,,3
qAnei4cS4ylewUk,RevonenkoSOphie,link,,2
YaVamDimon,kerrythriller,link,,4
SokolovVm83,YuliKikibasia,link,,3
SokolovVm83,TestSem,link,,4
SokolovVm83,RomanBabaevCSKA,link,,2
omayGodSanya,TyuminYurii,link,,3
omayGodSanya,versl9,link,,3
mkacapov,astradinaTT,link,,1
mkacapov,GruzdevO,link,,2
mkacapov,aleks_pasport,link,,4
mkacapov,lentaruofficial,link,,4
mkacapov,YwY83fMtPgTRi9D,link,,2
mkacapov,JarritaLT,link,,2
f0alYgMppyWh9P6,Olegkostin13,link,,3
ProshlgdnLmonat,GS9imGvOlH3hztM,link,,1
ProshlgdnLmonat,i_sputnov2020,link,,1
ProshlgdnLmonat,LenaAn13,link,,1
ProshlgdnLmonat,MoinovostiRu,link,,2
ProshlgdnLmonat,Mmarek,link,,2
ProshlgdnLmonat,SteelAN18,link,,3
ProshlgdnLmonat,artemprotiv,link,,4
ProshlgdnLmonat,iaBmlrmt6zfSIZ8,link,,5
ProshlgdnLmonat,samsvet73,link,,3
ProshlgdnLmonat,MeansMolotov,link,,3
ProshlgdnLmonat,dariasport,link,,4
ProshlgdnLmonat,nysya_nysya,link,,4
ProshlgdnLmonat,MadamMarusa2015,link,,3
ProshlgdnLmonat,kolochkov,link,,3
ProshlgdnLmonat,IXAIzwWVauwGI7P,link,,1
ProshlgdnLmonat,ZWZoNCY3IaP8MwD,link,,1
ProshlgdnLmonat,KT_ROMA,link,,3
ProshlgdnLmonat,Andrey56015363,link,,4
ProshlgdnLmonat,LenskajaLyubov,link,,4
ProshlgdnLmonat,GRfnNsLZRLuY6TJ,link,,6
ProshlgdnLmonat,bondyreva66,link,,1
ProshlgdnLmonat,SanyaBulbul,link,,1
ProshlgdnLmonat,29129173,link,,4
ProshlgdnLmonat,rushen1960,link,,1
ProshlgdnLmonat,ignaty1979,link,,5
ProshlgdnLmonat,kanadzava1970,link,,7
ProshlgdnLmonat,XDUNDkI5upS83OM,link,,4
ProshlgdnLmonat,v42yAeduHqynkAD,link,,3
ProshlgdnLmonat,DeadMazay3,link,,6
ProshlgdnLmonat,El___Oso,link,,3
ProshlgdnLmonat,eKf3hTinJ0Ll2DS,link,,7
ProshlgdnLmonat,Lalalupsja,link,,3
ProshlgdnLmonat,istafrina,link,,3
ProshlgdnLmonat,kozache_ssmid,link,,1
ProshlgdnLmonat,Maxim_P_V,link,,1
ProshlgdnLmonat,insider59,link,,4
ProshlgdnLmonat,aarakelyaan,link,,1
ProshlgdnLmonat,pU7jOwsu5llT2nq,link,,3
ProshlgdnLmonat,PaulNikolaich,link,,2
ProshlgdnLmonat,YwY83fMtPgTRi9D,link,,1
ProshlgdnLmonat,garryc29rus,link,,1
ProshlgdnLmonat,SergGolovanenko,link,,2
ProshlgdnLmonat,JarritaLT,link,,1
ProshlgdnLmonat,bulavka57,link,,2
ProshlgdnLmonat,A_Albertovich,link,,1
ProshlgdnLmonat,trucker228,link,,1
ProshlgdnLmonat,NATALIA23706536,link,,3
ProshlgdnLmonat,MedvedevaSoniaV,link,,4
ProshlgdnLmonat,Michael_G_83,link,,2
ProshlgdnLmonat,Svetlana20203,link,,2
